day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,104000,KELP,2020,1,2018,27,,,2022,27,,,,,2021,91
-1,104100,KELP,2019,28,,,,,2022,28,,,,,2020.5,91
-1,104100,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1500
-1,104200,KELP,2019,23,,,,,2021,7,2022,24,,,2020,91
-1,104200,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1500
-1,104300,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1500
-1,104300,KELP,2019,21,,,,,2022,22,,,,,2020.5,91
-1,104400,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,1500
-1,104400,KELP,2019,29,,,,,2022,29,,,,,2020.5,91
-1,104500,KELP,2019,26,,,,,2022,26,,,,,2020.5,91
-1,104500,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1500
-1,104600,KELP,2019,28,,,,,2022,27,,,,,2020.5,91
-1,104600,RAINFOREST_RESIN,9996,2,9995,25,,,10002,4,10004,2,10005,25,9999,1500
-1,104700,RAINFOREST_RESIN,10002,1,9996,1,9995,30,10004,1,10005,30,,,10003,1500
-1,104700,KELP,2019,32,,,,,2022,31,,,,,2020.5,91
-1,104800,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,1502
-1,104800,KELP,2019,34,,,,,2022,28,,,,,2020.5,91
-1,104900,KELP,2019,26,,,,,2021,4,2022,26,,,2020,91
-1,104900,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1502
-1,105000,KELP,2018,21,,,,,2022,21,,,,,2020,91
-1,105000,RAINFOREST_RESIN,9995,21,,,,,10002,2,10005,21,,,9998.5,1504
-1,105100,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,1504
-1,105100,KELP,2019,8,2018,32,,,2022,32,,,,,2020.5,91
-1,105200,RAINFOREST_RESIN,9998,5,9996,1,9995,25,10004,1,10005,25,,,10001,1504
-1,105200,KELP,2020,7,2018,26,,,2022,26,,,,,2021,91
-1,105300,KELP,2020,1,2018,27,,,2021,27,,,,,2020.5,91
-1,105300,RAINFOREST_RESIN,9996,2,9995,25,,,10002,9,10004,2,10005,25,9999,1504
-1,105400,KELP,2018,30,,,,,2021,24,,,,,2019.5,91
-1,105400,RAINFOREST_RESIN,10002,1,9995,24,,,10005,24,,,,,10003.5,1504
-1,105500,RAINFOREST_RESIN,9998,1,9995,28,,,10005,28,,,,,10001.5,1506
-1,105500,KELP,2018,28,,,,,2020,2,2021,28,,,2019,91
-1,105600,RAINFOREST_RESIN,9998,8,9995,30,,,10005,30,,,,,10001.5,1506
-1,105600,KELP,2020,1,2018,30,,,2021,30,,,,,2020.5,91
-1,105700,KELP,2020,1,2018,1,2017,28,2021,29,,,,,2020.5,91
-1,105700,RAINFOREST_RESIN,9998,8,9996,1,9995,28,10004,1,10005,28,,,10001,1506
-1,105800,KELP,2020,7,2018,28,,,2021,28,,,,,2020.5,91
-1,105800,RAINFOREST_RESIN,10002,3,9996,2,9995,26,10004,2,10005,26,,,10003,1506
-1,105900,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1512
-1,105900,KELP,2018,24,,,,,2021,24,,,,,2019.5,91
-1,106000,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1512
-1,106000,KELP,2018,18,,,,,2021,22,,,,,2019.5,91
-1,106100,KELP,2018,24,,,,,2020,7,2021,24,,,2019,91
-1,106100,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,1512
-1,106200,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000,1526
-1,106200,KELP,2018,23,,,,,2021,23,,,,,2019.5,91
-1,106300,KELP,2018,32,,,,,2019,4,2021,28,,,2018.5,91
-1,106300,RAINFOREST_RESIN,9996,2,9995,26,,,9998,2,10000,4,10004,2,9997,1526
-1,106400,RAINFOREST_RESIN,9998,10,9996,1,9995,22,10000,6,10004,1,10005,22,9999,1530
-1,106400,KELP,2018,23,,,,,2019,6,2020,8,2022,23,2018.5,91
-1,106500,KELP,2018,20,,,,,2020,4,2022,20,,,2019,91
-1,106500,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,1530
-1,106600,RAINFOREST_RESIN,9995,30,,,,,9998,4,10005,30,,,9996.5,1550
-1,106600,KELP,2018,30,,,,,2020,6,2022,30,,,2019,91
-1,106700,KELP,2018,30,,,,,2022,30,,,,,2020,91
-1,106700,RAINFOREST_RESIN,9996,2,9995,28,,,9998,1,10004,2,10005,28,9997,1558
-1,106800,RAINFOREST_RESIN,10002,1,9998,9,9996,1,10004,1,10005,30,,,10003,1560
-1,106800,KELP,2019,3,2018,30,,,2022,31,,,,,2020.5,91
-1,106900,KELP,2018,29,,,,,2022,29,,,,,2020,91
-1,106900,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,1562
-1,107000,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1562
-1,107000,KELP,2018,26,,,,,2019,2,2022,26,,,2018.5,91
-1,107100,KELP,2018,22,,,,,2022,22,,,,,2020,91
-1,107100,RAINFOREST_RESIN,9995,22,,,,,9998,1,10005,22,,,9996.5,1562
-1,107200,RAINFOREST_RESIN,9998,1,9996,1,9995,24,10004,1,10005,24,,,10001,1564
-1,107200,KELP,2018,25,,,,,2020,2,2022,25,,,2019,91
-1,107300,KELP,2018,25,,,,,2021,25,,,,,2019.5,91
-1,107300,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,1564
-1,107400,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1564
-1,107400,KELP,2019,6,2018,25,,,2022,25,,,,,2020.5,91
-1,107500,KELP,2018,25,,,,,2022,25,,,,,2020,91
-1,107500,RAINFOREST_RESIN,9995,25,,,,,10002,5,10005,25,,,9998.5,1566
-1,107600,RAINFOREST_RESIN,9998,3,9996,1,9995,30,10004,1,10005,30,,,10001,1566
-1,107600,KELP,2018,31,,,,,2020,4,2021,31,,,2019,91
-1,107700,KELP,2018,24,,,,,2021,24,,,,,2019.5,91
-1,107700,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,1566
-1,107800,RAINFOREST_RESIN,9996,2,9995,20,,,10002,8,10004,2,10005,20,9999,1566
-1,107800,KELP,2018,22,,,,,2021,22,,,,,2019.5,91
-1,107900,KELP,2018,1,2017,28,,,2021,29,,,,,2019.5,91
-1,107900,RAINFOREST_RESIN,9996,1,9995,28,,,10002,4,10004,1,10005,28,9999,1566
-1,108000,RAINFOREST_RESIN,9996,1,9995,26,,,9998,11,10004,1,10005,26,9997,1566
-1,108000,KELP,2018,1,2017,26,,,2021,27,,,,,2019.5,91
-1,108100,KELP,2018,25,,,,,2021,25,,,,,2019.5,91
-1,108100,RAINFOREST_RESIN,9995,25,,,,,9998,1,10005,25,,,9996.5,1588
-1,108200,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000,1590
-1,108200,KELP,2017,31,,,,,2019,1,2021,31,,,2018,91
-1,108300,KELP,2017,21,,,,,2021,21,,,,,2019,91
-1,108300,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1590
-1,108400,RAINFOREST_RESIN,9996,1,9995,25,,,10002,8,10004,1,10005,25,9999,1590
-1,108400,KELP,2019,1,2017,26,,,2020,26,,,,,2019.5,91
-1,108500,KELP,2017,24,,,,,2020,25,,,,,2018.5,91
-1,108500,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,1590
-1,108600,RAINFOREST_RESIN,9996,1,9995,26,,,9998,4,10004,1,10005,26,9997,1590
-1,108600,KELP,2017,27,,,,,2020,27,,,,,2018.5,91
-1,108700,KELP,2017,23,,,,,2020,23,,,,,2018.5,91
-1,108700,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,1598
-1,108800,KELP,2017,20,,,,,2020,20,,,,,2018.5,91
-1,108800,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,1598
-1,108900,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,1598
-1,108900,KELP,2017,31,,,,,2021,31,,,,,2019,91
-1,109000,RAINFOREST_RESIN,9995,20,,,,,10002,2,10005,20,,,9998.5,1598
-1,109000,KELP,2018,4,2017,20,,,2021,20,,,,,2019.5,91
-1,109100,KELP,2017,27,,,,,2019,5,2021,28,,,2018,91
-1,109100,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1598
-1,109200,KELP,2017,27,,,,,2021,27,,,,,2019,91
-1,109200,RAINFOREST_RESIN,9998,2,9996,2,9995,25,10004,2,10005,25,,,10001,1598
-1,109300,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1598
-1,109300,KELP,2017,22,,,,,2020,21,,,,,2018.5,91
-1,109400,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1598
-1,109400,KELP,2017,21,,,,,2021,21,,,,,2019,91
-1,109500,KELP,2018,33,,,,,2021,30,,,,,2019.5,91
-1,109500,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,1598
-1,109600,KELP,2018,29,,,,,2021,29,,,,,2019.5,91
-1,109600,RAINFOREST_RESIN,9996,2,9995,27,,,9998,1,10004,2,10005,27,9997,1598
-1,109700,RAINFOREST_RESIN,9996,1,9995,26,,,10004,1,10005,26,,,10000,1600
-1,109700,KELP,2018,26,,,,,2021,27,,,,,2019.5,91
-1,109800,RAINFOREST_RESIN,10002,1,9996,2,9995,22,10004,2,10005,22,,,10003,1600
-1,109800,KELP,2018,24,,,,,2021,24,,,,,2019.5,91
-1,109900,KELP,2018,27,,,,,2021,27,,,,,2019.5,91
-1,109900,RAINFOREST_RESIN,10002,1,9995,27,,,10005,27,,,,,10003.5,1602
-1,110000,KELP,2018,22,,,,,2021,22,,,,,2019.5,91
-1,110000,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,1604
-1,110100,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1620
-1,110100,KELP,2018,23,,,,,2021,24,,,,,2019.5,91
-1,110200,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,1620
-1,110200,KELP,2018,20,,,,,2020,3,2021,20,,,2019,91
-1,110300,KELP,2018,22,,,,,2021,22,,,,,2019.5,91
-1,110300,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,1620
-1,110400,KELP,2018,23,,,,,2021,30,,,,,2019.5,91
-1,110400,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,1620
-1,110500,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1640
-1,110500,KELP,2018,21,,,,,2022,21,,,,,2020,91
-1,110600,RAINFOREST_RESIN,10002,8,9995,28,,,10005,28,,,,,10003.5,1640
-1,110600,KELP,2020,1,2018,28,,,2022,28,,,,,2021,91
-1,110700,KELP,2020,3,2018,26,,,2021,2,2022,24,,,2020.5,91
-1,110700,RAINFOREST_RESIN,9998,3,9996,2,9995,24,10004,2,10005,24,,,10001,1656
-1,110800,KELP,2018,30,,,,,2022,30,,,,,2020,91
-1,110800,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,1656
-1,110900,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,1656
-1,110900,KELP,2018,24,,,,,2022,24,,,,,2020,91
-1,111000,RAINFOREST_RESIN,9996,2,9995,22,,,9998,1,10004,2,10005,22,9997,1656
-1,111000,KELP,2021,1,2019,24,,,2022,24,,,,,2021.5,91
-1,111100,KELP,2019,27,,,,,2022,27,,,,,2020.5,91
-1,111100,RAINFOREST_RESIN,9996,2,9995,25,,,9998,4,10004,2,10005,25,9997,1668
-1,111200,KELP,2019,22,,,,,2021,1,2022,22,,,2020,91
-1,111200,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,1676
-1,111300,RAINFOREST_RESIN,9996,1,9995,29,,,9998,3,10004,1,10005,29,9997,1676
-1,111300,KELP,2019,31,,,,,2022,30,,,,,2020.5,91
-1,111400,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1682
-1,111400,KELP,2019,24,,,,,2022,24,,,,,2020.5,91
-1,111500,KELP,2021,1,2019,28,,,2022,22,,,,,2021.5,91
-1,111500,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,1682
-1,111600,KELP,2019,39,,,,,2022,32,,,,,2020.5,91
-1,111600,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,1682
-1,111700,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,1682
-1,111700,KELP,2019,24,,,,,2022,22,,,,,2020.5,91
-1,111800,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1682
-1,111800,KELP,2019,28,,,,,2022,22,,,,,2020.5,91
-1,111900,KELP,2019,22,,,,,2022,22,,,,,2020.5,91
-1,111900,RAINFOREST_RESIN,9996,2,9995,20,,,10002,5,10004,2,10005,20,9999,1682
-1,112000,KELP,2018,26,,,,,2020,4,2021,26,,,2019,91
-1,112000,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1682
-1,112100,RAINFOREST_RESIN,9996,2,9995,20,,,9998,5,10002,7,10004,2,9997,1682
-1,112100,KELP,2018,22,,,,,2022,22,,,,,2020,91
-1,112200,RAINFOREST_RESIN,9998,1,9996,2,9995,26,10004,2,10005,26,,,10001,1692
-1,112200,KELP,2020,1,2018,28,,,2022,28,,,,,2021,91
-1,112300,KELP,2018,31,,,,,2021,26,,,,,2019.5,91
-1,112300,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,1692
-1,112400,KELP,2018,29,,,,,2021,29,,,,,2019.5,91
-1,112400,RAINFOREST_RESIN,9998,9,9996,1,9995,28,10004,1,10005,28,,,10001,1692
-1,112500,RAINFOREST_RESIN,9996,2,9995,21,,,10002,3,10004,2,10005,21,9999,1692
-1,112500,KELP,2018,23,,,,,2021,23,,,,,2019.5,91
-1,112600,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,1692
-1,112600,KELP,2018,30,,,,,2021,30,,,,,2019.5,91
-1,112700,KELP,2018,29,,,,,2021,29,,,,,2019.5,91
-1,112700,RAINFOREST_RESIN,9996,1,9995,28,,,10002,7,10004,1,10005,28,9999,1692
-1,112800,KELP,2018,29,,,,,2021,22,,,,,2019.5,91
-1,112800,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1692
-1,112900,RAINFOREST_RESIN,9998,1,9996,2,9995,20,10004,2,10005,20,,,10001,1692
-1,112900,KELP,2018,22,,,,,2021,22,,,,,2019.5,91
-1,113000,RAINFOREST_RESIN,10002,4,9996,1,9995,26,10004,1,10005,26,,,10003,1692
-1,113000,KELP,2018,27,,,,,2020,4,2021,27,,,2019,91
-1,113100,KELP,2018,21,,,,,2021,21,,,,,2019.5,91
-1,113100,RAINFOREST_RESIN,9998,3,9996,1,9995,20,10004,1,10005,20,,,10001,1700
-1,113200,KELP,2018,38,,,,,2021,31,,,,,2019.5,91
-1,113200,RAINFOREST_RESIN,9996,2,9995,29,,,10002,10,10004,2,10005,29,9999,1700
-1,113300,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,1700
-1,113300,KELP,2018,17,,,,,2021,22,,,,,2019.5,91
-1,113400,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,1700
-1,113400,KELP,2018,21,,,,,2021,21,,,,,2019.5,91
-1,113500,KELP,2018,21,,,,,2021,21,,,,,2019.5,91
-1,113500,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1700
-1,113600,KELP,2018,25,,,,,2021,25,,,,,2019.5,91
-1,113600,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000,1700
-1,113700,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,1700
-1,113700,KELP,2018,6,2017,21,,,2021,21,,,,,2019.5,91
-1,113800,RAINFOREST_RESIN,10002,1,9996,2,9995,22,10004,2,10005,22,,,10003,1700
-1,113800,KELP,2017,24,,,,,2021,24,,,,,2019,97.37011719
-1,113900,KELP,2017,29,,,,,2021,29,,,,,2019,109.4208984
-1,113900,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,1706
-1,114000,KELP,2017,30,,,,,2020,2,2021,28,,,2018.5,111.3525391
-1,114000,RAINFOREST_RESIN,9996,2,9995,28,,,9998,11,10004,2,10005,28,9997,1706
-1,114100,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,1728
-1,114100,KELP,2020,1,2018,3,2017,32,2021,32,,,,,2020.5,109.7158203
-1,114200,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,1728
-1,114200,KELP,2017,25,,,,,2021,25,,,,,2019,109.2275391
-1,114300,KELP,2018,30,,,,,2021,29,,,,,2019.5,106.5175781
-1,114300,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,1728
-1,114400,KELP,2018,28,,,,,2021,28,,,,,2019.5,105.1230469
-1,114400,RAINFOREST_RESIN,9995,28,,,,,10002,2,10005,28,,,9998.5,1728
-1,114500,RAINFOREST_RESIN,9996,1,9995,29,,,10004,1,10005,29,,,10000,1742
-1,114500,KELP,2018,31,,,,,2021,30,,,,,2019.5,106.2626953
-1,114600,RAINFOREST_RESIN,10002,1,9996,1,9995,25,10004,1,10005,25,,,10003,1742
-1,114600,KELP,2018,26,,,,,2021,26,,,,,2019.5,106.1894531
-1,114700,KELP,2018,34,,,,,2021,28,,,,,2019.5,105.3925781
-1,114700,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,1744
-1,114800,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1744
-1,114800,KELP,2018,26,,,,,2021,26,,,,,2019.5,104.8339844
-1,114900,KELP,2018,21,,,,,2021,21,,,,,2019.5,105.0957031
-1,114900,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1744
-1,115000,RAINFOREST_RESIN,9998,8,9996,1,9995,25,10004,1,10005,25,,,10001,1744
-1,115000,KELP,2018,32,,,,,2021,26,,,,,2019.5,104.6367188
-1,115100,KELP,2020,1,2019,8,2018,25,2022,25,,,,,2021,103.7021484
-1,115100,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1744
-1,115200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1744
-1,115200,KELP,2018,21,,,,,2022,21,,,,,2020,104.1015625
-1,115300,KELP,2019,5,2018,28,,,2022,28,,,,,2020.5,104.3144531
-1,115300,RAINFOREST_RESIN,9995,28,,,,,9998,1,10002,10,10005,28,9996.5,1744
-1,115400,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,1746
-1,115400,KELP,2018,24,,,,,2022,24,,,,,2020,103.7382813
-1,115500,KELP,2018,26,,,,,2022,26,,,,,2020,103.3798828
-1,115500,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1746
-1,115600,RAINFOREST_RESIN,9998,8,9996,2,9995,27,10004,2,10005,27,,,10001,1746
-1,115600,KELP,2018,33,,,,,2021,29,,,,,2019.5,104.6064453
-1,115700,KELP,2020,1,2018,25,,,2021,25,,,,,2020.5,104.8251953
-1,115700,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1746
-1,115800,RAINFOREST_RESIN,9998,9,9996,2,9995,22,10004,2,10005,22,,,10001,1746
-1,115800,KELP,2018,26,,,,,2021,24,,,,,2019.5,104.5263672
-1,115900,KELP,2018,30,,,,,2021,30,,,,,2019.5,104.6679688
-1,115900,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,1746
-1,116000,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1746
-1,116000,KELP,2018,24,,,,,2021,25,,,,,2019.5,105.0410156
-1,116100,KELP,2018,24,,,,,2021,24,,,,,2019.5,107.1640625
-1,116100,RAINFOREST_RESIN,9996,2,9995,22,,,10002,5,10004,2,10005,22,9999,1746
-1,116200,RAINFOREST_RESIN,9995,27,,,,,10002,7,10005,27,,,9998.5,1746
-1,116200,KELP,2018,27,,,,,2020,3,2021,27,,,2019,105.1396484
-1,116300,KELP,2017,29,,,,,2021,29,,,,,2019,109.6210938
-1,116300,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,1748
-1,116400,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1748
-1,116400,KELP,2017,24,,,,,2020,24,,,,,2018.5,113.2617188
-1,116500,KELP,2018,5,2017,29,,,2021,29,,,,,2019.5,110.453125
-1,116500,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,1748
-1,116600,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000,1748
-1,116600,KELP,2017,23,,,,,2021,23,,,,,2019,110.5751953
-1,116700,KELP,2017,26,,,,,2021,26,,,,,2019,110.0244141
-1,116700,RAINFOREST_RESIN,10002,1,9996,2,9995,24,10004,2,10005,24,,,10003,1748
-1,116800,RAINFOREST_RESIN,10002,3,9995,30,,,10005,30,,,,,10003.5,1750
-1,116800,KELP,2018,6,2017,30,,,2021,30,,,,,2019.5,110.7666016
-1,116900,KELP,2017,27,,,,,2019,2,2020,1,2021,26,2018,110.8242188
-1,116900,RAINFOREST_RESIN,9996,1,9995,26,,,10002,9,10004,1,10005,26,9999,1756
-1,117000,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,1772
-1,117000,KELP,2017,31,,,,,2020,1,2021,30,,,2018.5,110.6894531
-1,117100,KELP,2017,26,,,,,2021,26,,,,,2019,110.3027344
-1,117100,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1772
-1,117200,RAINFOREST_RESIN,9996,2,9995,20,,,10002,9,10004,2,10005,20,9999,1772
-1,117200,KELP,2017,22,,,,,2021,22,,,,,2019,109.9228516
-1,117300,KELP,2017,22,,,,,2019,2,2021,22,,,2018,110.3085938
-1,117300,RAINFOREST_RESIN,9998,5,9996,1,9995,21,10004,1,10005,21,,,10001,1772
-1,117400,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,1772
-1,117400,KELP,2017,27,,,,,2021,27,,,,,2019,109.1796875
-1,117500,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1772
-1,117500,KELP,2018,24,,,,,2020,1,2021,26,,,2019,108.5576172
-1,117600,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,1772
-1,117600,KELP,2018,31,,,,,2021,31,,,,,2019.5,108.3359375
-1,117700,KELP,2018,1,2017,29,,,2021,30,,,,,2019.5,109.3115234
-1,117700,RAINFOREST_RESIN,9996,1,9995,29,,,10004,1,10005,29,,,10000,1772
-1,117800,KELP,2018,3,2017,31,,,2021,31,,,,,2019.5,110.0997314
-1,117800,RAINFOREST_RESIN,9996,2,9995,29,,,10002,7,10004,2,10005,29,9999,1772
-1,117900,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,1772
-1,117900,KELP,2017,30,,,,,2018,4,2020,24,,,2017.5,110.2216797
-1,118000,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1772
-1,118000,KELP,2017,28,,,,,2019,5,2020,1,2021,27,2018,113.5087891
-1,118100,KELP,2017,25,,,,,2021,25,,,,,2019,114.1982422
-1,118100,RAINFOREST_RESIN,9996,2,9995,23,,,10002,6,10004,2,10005,23,9999,1772
-1,118200,KELP,2017,20,,,,,2021,21,,,,,2019,113.7753906
-1,118200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1772
-1,118300,RAINFOREST_RESIN,9996,1,9995,26,,,10002,9,10004,1,10005,26,9999,1772
-1,118300,KELP,2017,26,,,,,2021,27,,,,,2019,114.394043
-1,118400,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,1772
-1,118400,KELP,2018,30,,,,,2021,30,,,,,2019.5,114.7988281
-1,118500,KELP,2017,26,,,,,2018,1,2021,26,,,2017.5,114.215332
-1,118500,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1772
-1,118600,KELP,2018,7,2017,31,,,2020,2,2021,29,,,2019,113.5107422
-1,118600,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000,1772
-1,118700,RAINFOREST_RESIN,9996,1,9995,26,,,10002,8,10004,1,10005,26,9999,1772
-1,118700,KELP,2017,17,,,,,2020,27,,,,,2018.5,112.1938477
-1,118800,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000,1772
-1,118800,KELP,2017,31,,,,,2020,31,,,,,2018.5,112.7998047
-1,118900,KELP,2017,30,,,,,2020,25,,,,,2018.5,112.8608398
-1,118900,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1772
-1,119000,KELP,2017,21,,,,,2020,21,,,,,2018.5,113.3413086
-1,119000,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,1772
-1,119100,RAINFOREST_RESIN,9996,2,9995,24,,,10002,8,10004,2,10005,24,9999,1772
-1,119100,KELP,2019,2,2017,26,,,2020,26,,,,,2019.5,113.0996094
-1,119200,RAINFOREST_RESIN,9998,2,9996,1,9995,25,10004,1,10005,25,,,10001,1772
-1,119200,KELP,2017,26,,,,,2020,26,,,,,2018.5,112.9677734
-1,119300,KELP,2017,25,,,,,2020,25,,,,,2018.5,112.4550781
-1,119300,RAINFOREST_RESIN,9995,25,,,,,9998,1,10002,1,10005,25,9996.5,1772
-1,119400,KELP,2017,31,,,,,2020,24,,,,,2018.5,112.6484375
-1,119400,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,1794
-1,119500,RAINFOREST_RESIN,9996,1,9995,25,,,10002,2,10004,1,10005,25,9999,1794
-1,119500,KELP,2017,26,,,,,2020,26,,,,,2018.5,112.7421875
-1,119600,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,1794
-1,119600,KELP,2017,28,,,,,2020,29,,,,,2018.5,112.1875
-1,119700,KELP,2017,34,,,,,2020,26,,,,,2018.5,112.3710938
-1,119700,RAINFOREST_RESIN,9998,2,9996,1,9995,25,10004,1,10005,25,,,10001,1794
-1,119800,KELP,2018,4,2017,26,,,2019,7,2020,26,,,2018.5,112.1855469
-1,119800,RAINFOREST_RESIN,10000,4,9998,8,9995,26,10005,26,,,,,10002.5,1794
-1,119900,RAINFOREST_RESIN,10002,1,9996,2,9995,26,10004,2,10005,26,,,10003,1794
-1,119900,KELP,2017,1,2016,26,,,2019,6,2020,28,,,2018,111.6083984
-1,120000,RAINFOREST_RESIN,10002,1,9996,2,9995,23,10004,2,10005,23,,,10003,1796
-1,120000,KELP,2015,25,,,,,2019,25,,,,,2017,107.8847656
-1,120100,KELP,2015,22,,,,,2019,22,,,,,2017,107.4482422
-1,120100,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1798
