day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,111500,KELP,2021,1,2019,28,,,2022,22,,,,,2021.5,-5020.370605
-1,111500,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,1682
-1,111600,KELP,2019,39,,,,,2022,32,,,,,2020.5,-5057.285156
-1,111600,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,1682
-1,111700,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,1682
-1,111700,KELP,2019,24,,,,,2022,22,,,,,2020.5,-5054.742188
-1,111800,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1682
-1,111800,KELP,2019,28,,,,,2022,22,,,,,2020.5,-5054.027344
-1,111900,KELP,2019,22,,,,,2022,22,,,,,2020.5,-5058.097656
-1,111900,RAINFOREST_RESIN,9996,2,9995,20,,,10002,5,10004,2,10005,20,9999,1682
-1,112000,KELP,2018,26,,,,,2020,4,2021,26,,,2019,-5070.925781
-1,112000,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1682
-1,112100,RAINFOREST_RESIN,9996,2,9995,20,,,9998,5,10002,7,10004,2,9997,1682
-1,112100,KELP,2018,22,,,,,2022,22,,,,,2020,-5115.816406
-1,112200,RAINFOREST_RESIN,9998,1,9996,2,9995,26,10004,2,10005,26,,,10001,1692
-1,112200,KELP,2020,1,2018,28,,,2022,28,,,,,2021,-5115.505859
-1,112300,KELP,2018,31,,,,,2021,26,,,,,2019.5,-5114.68457
-1,112300,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,1692
-1,112400,KELP,2018,29,,,,,2021,29,,,,,2019.5,-5114.615234
-1,112400,RAINFOREST_RESIN,9998,9,9996,1,9995,28,10004,1,10005,28,,,10001,1692
-1,112500,RAINFOREST_RESIN,9996,2,9995,21,,,10002,3,10004,2,10005,21,9999,1692
-1,112500,KELP,2018,23,,,,,2021,23,,,,,2019.5,-5114.766602
-1,112600,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,1692
-1,112600,KELP,2018,30,,,,,2021,30,,,,,2019.5,-5114.649414
-1,112700,KELP,2018,29,,,,,2021,29,,,,,2019.5,-5113.542969
-1,112700,RAINFOREST_RESIN,9996,1,9995,28,,,10002,7,10004,1,10005,28,9999,1692
-1,112800,KELP,2018,29,,,,,2021,22,,,,,2019.5,-5113.533203
-1,112800,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1692
-1,112900,RAINFOREST_RESIN,9998,1,9996,2,9995,20,10004,2,10005,20,,,10001,1692
-1,112900,KELP,2018,22,,,,,2021,22,,,,,2019.5,-5113.436523
-1,113000,RAINFOREST_RESIN,10002,4,9996,1,9995,26,10004,1,10005,26,,,10003,1692
-1,113000,KELP,2018,27,,,,,2020,4,2021,27,,,2019,-5113.183594
-1,113100,KELP,2018,21,,,,,2021,21,,,,,2019.5,-5114.542969
-1,113100,RAINFOREST_RESIN,9998,3,9996,1,9995,20,10004,1,10005,20,,,10001,1700
-1,113200,KELP,2018,38,,,,,2021,31,,,,,2019.5,-5112.541992
-1,113200,RAINFOREST_RESIN,9996,2,9995,29,,,10002,10,10004,2,10005,29,9999,1700
-1,113300,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,1700
-1,113300,KELP,2018,17,,,,,2021,22,,,,,2019.5,-5112.878906
-1,113400,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,1700
-1,113400,KELP,2018,21,,,,,2021,21,,,,,2019.5,-5112.744141
-1,113500,KELP,2018,21,,,,,2021,21,,,,,2019.5,-5112.998047
-1,113500,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1700
-1,113600,KELP,2018,25,,,,,2021,25,,,,,2019.5,-5112.373047
-1,113600,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000,1700
-1,113700,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,1700
-1,113700,KELP,2018,6,2017,21,,,2021,21,,,,,2019.5,-5111.401367
-1,113800,RAINFOREST_RESIN,10002,1,9996,2,9995,22,10004,2,10005,22,,,10003,1700
-1,113800,KELP,2017,24,,,,,2021,24,,,,,2019,-5110.568359
-1,113900,KELP,2017,29,,,,,2021,29,,,,,2019,-5111.496094
-1,113900,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,1706
-1,114000,KELP,2017,30,,,,,2020,2,2021,28,,,2018.5,-5109.84082
-1,114000,RAINFOREST_RESIN,9996,2,9995,28,,,9998,11,10004,2,10005,28,9997,1706
-1,114100,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,1728
-1,114100,KELP,2020,1,2018,3,2017,32,2021,32,,,,,2020.5,-5111.244141
-1,114200,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,1728
-1,114200,KELP,2017,25,,,,,2021,25,,,,,2019,-5241.484375
-1,114300,KELP,2018,30,,,,,2021,29,,,,,2019.5,-5284.5625
-1,114300,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,1728
-1,114400,KELP,2018,28,,,,,2021,28,,,,,2019.5,-5279.582031
-1,114400,RAINFOREST_RESIN,9995,28,,,,,10002,2,10005,28,,,9998.5,1728
-1,114500,RAINFOREST_RESIN,9996,1,9995,29,,,10004,1,10005,29,,,10000,1742
-1,114500,KELP,2018,31,,,,,2021,30,,,,,2019.5,-5283.652344
-1,114600,RAINFOREST_RESIN,10002,1,9996,1,9995,25,10004,1,10005,25,,,10003,1742
-1,114600,KELP,2018,26,,,,,2021,26,,,,,2019.5,-5283.390625
-1,114700,KELP,2018,34,,,,,2021,28,,,,,2019.5,-5280.546875
-1,114700,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,1744
-1,114800,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1744
-1,114800,KELP,2018,26,,,,,2021,26,,,,,2019.5,-5278.550781
-1,114900,KELP,2018,21,,,,,2021,21,,,,,2019.5,-5274.992188
-1,114900,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1744
-1,115000,RAINFOREST_RESIN,9998,8,9996,1,9995,25,10004,1,10005,25,,,10001,1744
-1,115000,KELP,2018,32,,,,,2021,26,,,,,2019.5,-5274.337891
-1,115100,KELP,2020,1,2019,8,2018,25,2022,25,,,,,2021,-5273.003906
-1,115100,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1744
-1,115200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1744
-1,115200,KELP,2018,21,,,,,2022,21,,,,,2020,-5273.574219
-1,115300,KELP,2019,5,2018,28,,,2022,28,,,,,2020.5,-5273.876953
-1,115300,RAINFOREST_RESIN,9995,28,,,,,9998,1,10002,10,10005,28,9996.5,1744
-1,115400,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,1746
-1,115400,KELP,2018,24,,,,,2022,24,,,,,2020,-5273.054688
-1,115500,KELP,2018,26,,,,,2022,26,,,,,2020,-5272.542969
-1,115500,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1746
-1,115600,RAINFOREST_RESIN,9998,8,9996,2,9995,27,10004,2,10005,27,,,10001,1746
-1,115600,KELP,2018,33,,,,,2021,29,,,,,2019.5,-5274.294922
-1,115700,KELP,2020,1,2018,25,,,2021,25,,,,,2020.5,-5274.607422
-1,115700,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1746
-1,115800,RAINFOREST_RESIN,9998,9,9996,2,9995,22,10004,2,10005,22,,,10001,1746
-1,115800,KELP,2018,26,,,,,2021,24,,,,,2019.5,-5274.179688
-1,115900,KELP,2018,30,,,,,2021,30,,,,,2019.5,-5380.085938
-1,115900,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,1746
-1,116000,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1746
-1,116000,KELP,2018,24,,,,,2021,25,,,,,2019.5,-5377.421875
-1,116100,KELP,2018,24,,,,,2021,24,,,,,2019.5,-5362.257813
-1,116100,RAINFOREST_RESIN,9996,2,9995,22,,,10002,5,10004,2,10005,22,9999,1746
-1,116200,RAINFOREST_RESIN,9995,27,,,,,10002,7,10005,27,,,9998.5,1746
-1,116200,KELP,2018,27,,,,,2020,3,2021,27,,,2019,-5376.71875
-1,116300,KELP,2017,29,,,,,2021,29,,,,,2019,-5345.164063
-1,116300,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,1748
-1,116400,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1748
-1,116400,KELP,2017,24,,,,,2020,24,,,,,2018.5,-5314.820313
-1,116500,KELP,2018,5,2017,29,,,2021,29,,,,,2019.5,-5338.21875
-1,116500,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,1748
-1,116600,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000,1748
-1,116600,KELP,2017,23,,,,,2021,23,,,,,2019,-5337.210938
-1,116700,KELP,2017,26,,,,,2021,26,,,,,2019,-5341.796875
-1,116700,RAINFOREST_RESIN,10002,1,9996,2,9995,24,10004,2,10005,24,,,10003,1748
-1,116800,RAINFOREST_RESIN,10002,3,9995,30,,,10005,30,,,,,10003.5,1750
-1,116800,KELP,2018,6,2017,30,,,2021,30,,,,,2019.5,-5335.609375
-1,116900,KELP,2017,27,,,,,2019,2,2020,1,2021,26,2018,-5335.125
-1,116900,RAINFOREST_RESIN,9996,1,9995,26,,,10002,9,10004,1,10005,26,9999,1756
-1,117000,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,1772
-1,117000,KELP,2017,31,,,,,2020,1,2021,30,,,2018.5,-5336.257813
-1,117100,KELP,2017,26,,,,,2021,26,,,,,2019,-5339.476563
-1,117100,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1772
-1,117200,RAINFOREST_RESIN,9996,2,9995,20,,,10002,9,10004,2,10005,20,9999,1772
-1,117200,KELP,2017,22,,,,,2021,22,,,,,2019,-5342.640625
-1,117300,KELP,2017,22,,,,,2019,2,2021,22,,,2018,-5339.429688
-1,117300,RAINFOREST_RESIN,9998,5,9996,1,9995,21,10004,1,10005,21,,,10001,1772
-1,117400,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,1772
-1,117400,KELP,2017,27,,,,,2021,27,,,,,2019,-5348.835938
-1,117500,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1772
-1,117500,KELP,2018,24,,,,,2020,1,2021,26,,,2019,-5354.015625
-1,117600,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,1772
-1,117600,KELP,2018,31,,,,,2021,31,,,,,2019.5,-5355.867188
-1,117700,KELP,2018,1,2017,29,,,2021,30,,,,,2019.5,-5347.734375
-1,117700,RAINFOREST_RESIN,9996,1,9995,29,,,10004,1,10005,29,,,10000,1772
-1,117800,KELP,2018,3,2017,31,,,2021,31,,,,,2019.5,-5333.414063
-1,117800,RAINFOREST_RESIN,9996,2,9995,29,,,10002,7,10004,2,10005,29,9999,1772
-1,117900,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,1772
-1,117900,KELP,2017,30,,,,,2018,4,2020,24,,,2017.5,-5327.804688
-1,118000,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1772
-1,118000,KELP,2017,28,,,,,2019,5,2020,1,2021,27,2018,-5330.46875
-1,118100,KELP,2017,25,,,,,2021,25,,,,,2019,-5340.710938
-1,118100,RAINFOREST_RESIN,9996,2,9995,23,,,10002,6,10004,2,10005,23,9999,1772
-1,118200,KELP,2017,20,,,,,2021,21,,,,,2019,-5334.929688
-1,118200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1772
-1,118300,RAINFOREST_RESIN,9996,1,9995,26,,,10002,9,10004,1,10005,26,9999,1772
-1,118300,KELP,2017,26,,,,,2021,27,,,,,2019,-5343.382813
-1,118400,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,1772
-1,118400,KELP,2018,30,,,,,2021,30,,,,,2019.5,-5348.914063
-1,118500,KELP,2017,26,,,,,2018,1,2021,26,,,2017.5,-5340.945313
-1,118500,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1772
-1,118600,KELP,2018,7,2017,31,,,2020,2,2021,29,,,2019,-5331.3125
-1,118600,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000,1772
-1,118700,RAINFOREST_RESIN,9996,1,9995,26,,,10002,8,10004,1,10005,26,9999,1772
-1,118700,KELP,2017,17,,,,,2020,27,,,,,2018.5,-5391.980469
-1,118800,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000,1772
-1,118800,KELP,2017,31,,,,,2020,31,,,,,2018.5,-5393.998047
-1,118900,KELP,2017,30,,,,,2020,25,,,,,2018.5,-5394.203125
-1,118900,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1772
-1,119000,KELP,2017,21,,,,,2020,21,,,,,2018.5,-5395.804688
-1,119000,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,1772
-1,119100,RAINFOREST_RESIN,9996,2,9995,24,,,10002,8,10004,2,10005,24,9999,1772
-1,119100,KELP,2019,2,2017,26,,,2020,26,,,,,2019.5,-5394.998047
-1,119200,RAINFOREST_RESIN,9998,2,9996,1,9995,25,10004,1,10005,25,,,10001,1772
-1,119200,KELP,2017,26,,,,,2020,26,,,,,2018.5,-5394.560547
-1,119300,KELP,2017,25,,,,,2020,25,,,,,2018.5,-5392.851563
-1,119300,RAINFOREST_RESIN,9995,25,,,,,9998,1,10002,1,10005,25,9996.5,1772
-1,119400,KELP,2017,31,,,,,2020,24,,,,,2018.5,-5393.494141
-1,119400,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,1794
-1,119500,RAINFOREST_RESIN,9996,1,9995,25,,,10002,2,10004,1,10005,25,9999,1794
-1,119500,KELP,2017,26,,,,,2020,26,,,,,2018.5,-5393.808594
-1,119600,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,1794
-1,119600,KELP,2017,28,,,,,2020,29,,,,,2018.5,-5391.957031
-1,119700,KELP,2017,34,,,,,2020,26,,,,,2018.5,-5392.570313
-1,119700,RAINFOREST_RESIN,9998,2,9996,1,9995,25,10004,1,10005,25,,,10001,1794
-1,119800,KELP,2018,4,2017,26,,,2019,7,2020,26,,,2018.5,-5391.953125
-1,119800,RAINFOREST_RESIN,10000,4,9998,8,9995,26,10005,26,,,,,10002.5,1794
-1,119900,RAINFOREST_RESIN,10002,1,9996,2,9995,26,10004,2,10005,26,,,10003,1794
-1,119900,KELP,2017,1,2016,26,,,2019,6,2020,28,,,2018,-5390.029297
-1,120000,RAINFOREST_RESIN,10002,1,9996,2,9995,23,10004,2,10005,23,,,10003,1796
-1,120000,KELP,2015,25,,,,,2019,25,,,,,2017,-5377.617188
-1,120100,KELP,2015,22,,,,,2019,22,,,,,2017,-5376.162109
-1,120100,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1798
-1,120200,KELP,2014,24,,,,,2018,24,,,,,2016,-5368.052734
-1,120200,RAINFOREST_RESIN,10002,1,9996,1,9995,23,10004,1,10005,23,,,10003,1798
-1,120300,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000,1800
-1,120300,KELP,2015,6,2014,31,,,2018,31,,,,,2016.5,-5368.417969
-1,120400,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000,1804
-1,120400,KELP,2015,6,2014,25,,,2018,25,,,,,2016.5,-5369.308594
-1,120500,KELP,2014,23,,,,,2015,3,2018,23,,,2014.5,-5369.356445
-1,120500,RAINFOREST_RESIN,9996,2,9995,21,,,10002,4,10004,2,10005,21,9999,1804
-1,120600,KELP,2015,4,2014,22,,,2018,22,,,,,2016.5,-5369.535156
-1,120600,RAINFOREST_RESIN,9998,1,9995,22,,,10005,22,,,,,10001.5,1804
-1,120700,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000,1804
-1,120700,KELP,2014,28,,,,,2018,28,,,,,2016,-5412.191406
-1,120800,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,1804
-1,120800,KELP,2014,23,,,,,2018,23,,,,,2016,-5414.509766
-1,120900,KELP,2014,23,,,,,2016,4,2017,23,,,2015,-5417.441406
-1,120900,RAINFOREST_RESIN,9998,4,9995,23,,,10005,23,,,,,10001.5,1804
-1,121000,KELP,2013,24,,,,,2017,24,,,,,2015,-5450.535156
-1,121000,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,1804
-1,121100,RAINFOREST_RESIN,9998,5,9996,2,9995,25,10004,2,10005,25,,,10001,1804
-1,121100,KELP,2013,26,,,,,2016,27,,,,,2014.5,-5448.617188
-1,121200,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1804
-1,121200,KELP,2013,29,,,,,2016,28,,,,,2014.5,-5443.878906
-1,121300,KELP,2013,30,,,,,2016,22,,,,,2014.5,-5446.880859
-1,121300,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,1804
-1,121400,KELP,2013,27,,,,,2015,4,2016,27,,,2014,-5444.376953
-1,121400,RAINFOREST_RESIN,10002,5,9995,27,,,10005,27,,,,,10003.5,1804
-1,121500,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,1814
-1,121500,KELP,2013,29,,,,,2015,4,2016,29,,,2014,-5444.947266
-1,121600,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,1814
-1,121600,KELP,2013,22,,,,,2015,2,2016,22,,,2014,-5446.574219
-1,121700,KELP,2013,32,,,,,2016,27,,,,,2014.5,-5444.582031
-1,121700,RAINFOREST_RESIN,9996,2,9995,25,,,10002,1,10004,2,10005,25,9999,1814
-1,121800,KELP,2012,31,,,,,2015,1,2016,30,,,2013.5,-5440.966797
-1,121800,RAINFOREST_RESIN,9996,1,9995,30,,,10002,3,10004,1,10005,30,9999,1814
-1,121900,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1814
-1,121900,KELP,2015,1,2012,28,,,2016,28,,,,,2015.5,-5442.554688
-1,122000,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,1814
-1,122000,KELP,2012,27,,,,,2014,1,2015,27,,,2013,-5609.976563
-1,122100,KELP,2012,25,,,,,2015,25,,,,,2013.5,-5923.851563
-1,122100,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1814
-1,122200,KELP,2012,27,,,,,2016,27,,,,,2014,-5960.40625
-1,122200,RAINFOREST_RESIN,9998,10,9996,2,9995,25,10004,2,10005,25,,,10001,1814
-1,122300,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,1814
-1,122300,KELP,2013,3,2012,23,,,2016,23,,,,,2014.5,-5958.617188
-1,122400,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1814
-1,122400,KELP,2012,26,,,,,2016,26,,,,,2014,-5966.429688
-1,122500,KELP,2011,27,,,,,2014,2,2015,25,,,2012.5,-5943.886719
-1,122500,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000,1814
-1,122600,KELP,2013,1,2011,29,,,2014,29,,,,,2013.5,-5933.304688
-1,122600,RAINFOREST_RESIN,9998,5,9996,1,9995,28,10004,1,10005,28,,,10001,1814
-1,122700,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1814
-1,122700,KELP,2010,25,,,,,2014,25,,,,,2012,-5986.144531
-1,122800,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,1814
-1,122800,KELP,2011,29,,,,,2013,6,2014,29,,,2012,-5984.050781
-1,122900,KELP,2013,1,2011,2,2010,30,2014,32,,,,,2013.5,-5985.556641
-1,122900,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,1814
-1,123000,KELP,2010,26,,,,,2014,26,,,,,2012,-5985.15625
-1,123000,RAINFOREST_RESIN,9998,1,9995,26,,,10005,26,,,,,10001.5,1814
-1,123100,RAINFOREST_RESIN,9996,1,9995,25,,,10002,7,10004,1,10005,25,9999,1814
-1,123100,KELP,2011,34,,,,,2014,26,,,,,2012.5,-5979.582031
-1,123200,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000,1814
-1,123200,KELP,2012,19,,,,,2014,1,2015,23,,,2013,-5974.376953
-1,123300,KELP,2010,29,,,,,2014,29,,,,,2012,-5979.699219
-1,123300,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,1814
-1,123400,KELP,2011,6,2010,22,,,2013,1,2014,21,,,2012,-5980.447266
-1,123400,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,1814
-1,123500,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,1814
-1,123500,KELP,2009,31,,,,,2013,31,,,,,2011,-5982.77002
-1,123600,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,1814
-1,123600,KELP,2010,21,,,,,2013,21,,,,,2011.5,-5987.421875
-1,123700,KELP,2010,23,,,,,2013,23,,,,,2011.5,-5993.418945
-1,123700,RAINFOREST_RESIN,10002,6,9996,2,9995,21,10004,2,10005,21,,,10003,1814
-1,123800,RAINFOREST_RESIN,9996,1,9995,23,,,9998,1,10002,3,10004,1,9997,1826
-1,123800,KELP,2013,1,2010,24,,,2014,24,,,,,2013.5,-5995.230469
-1,123900,KELP,2011,26,,,,,2014,26,,,,,2012.5,-6121.8125
-1,123900,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,1828
-1,124000,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,1828
-1,124000,KELP,2013,1,2011,20,,,2014,20,,,,,2013.5,-6144.683594
-1,124100,KELP,2011,27,,,,,2012,3,2015,27,,,2011.5,-6139.542969
-1,124100,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000,1832
-1,124200,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1832
-1,124200,KELP,2012,4,2011,24,,,2015,24,,,,,2013.5,-6192.266113
-1,124300,KELP,2012,3,2011,20,,,2015,20,,,,,2013.5,-6329.578125
-1,124300,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,1832
-1,124400,RAINFOREST_RESIN,9996,1,9995,26,,,10004,1,10005,26,,,10000,1832
-1,124400,KELP,2011,27,,,,,2015,27,,,,,2013,-6325.359375
-1,124500,KELP,2011,18,,,,,2013,4,2014,21,,,2012,-6351.046875
-1,124500,RAINFOREST_RESIN,9996,1,9995,20,,,9998,5,10004,1,10005,20,9997,1832
-1,124600,RAINFOREST_RESIN,9995,21,,,,,10002,1,10005,21,,,9998.5,1842
-1,124600,KELP,2013,1,2011,21,,,2014,21,,,,,2013.5,-6378.371094
-1,124700,KELP,2011,22,,,,,2013,5,2014,22,,,2012,-6379.816406
-1,124700,RAINFOREST_RESIN,9996,2,9995,20,,,9998,1,10004,2,10005,20,9997,1842
-1,124800,RAINFOREST_RESIN,9998,9,9996,2,9995,23,10004,2,10005,23,,,10001,1844
-1,124800,KELP,2011,25,,,,,2014,2,2015,23,,,2012.5,-6411.141602
-1,124900,KELP,2011,31,,,,,2014,1,2015,30,,,2012.5,-6410.883789
-1,124900,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,1844
-1,125000,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1844
-1,125000,KELP,2012,1,2011,25,,,2015,26,,,,,2013.5,-6408.960938
-1,125100,KELP,2012,27,,,,,2015,27,,,,,2013.5,-6407.808594
-1,125100,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,1844
-1,125200,RAINFOREST_RESIN,10002,4,9996,1,9995,26,10004,1,10005,26,,,10003,1844
-1,125200,KELP,2012,27,,,,,2015,27,,,,,2013.5,-6404.78125
-1,125300,KELP,2012,28,,,,,2015,28,,,,,2013.5,-6405.706055
-1,125300,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,1852
-1,125400,RAINFOREST_RESIN,9998,8,9995,22,,,10005,22,,,,,10001.5,1852
-1,125400,KELP,2012,22,,,,,2016,22,,,,,2014,-6403.347656
-1,125500,KELP,2012,24,,,,,2016,24,,,,,2014,-6403.744141
-1,125500,RAINFOREST_RESIN,9998,3,9996,2,9995,22,10004,2,10005,22,,,10001,1852
-1,125600,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,1852
-1,125600,KELP,2013,9,2012,28,,,2016,30,,,,,2014.5,-6401.771484
-1,125700,KELP,2013,2,2012,26,,,2016,28,,,,,2014.5,-6401.632813
-1,125700,RAINFOREST_RESIN,9996,2,9995,26,,,9998,2,10004,2,10005,26,9997,1852
-1,125800,RAINFOREST_RESIN,9996,1,9995,27,,,9998,1,10004,1,10005,27,9997,1856
-1,125800,KELP,2013,28,,,,,2016,28,,,,,2014.5,-6400.679688
-1,125900,KELP,2013,31,,,,,2014,6,2016,30,,,2013.5,-6399.339844
-1,125900,RAINFOREST_RESIN,9996,2,9995,28,,,10000,6,10004,2,10005,28,9998,1858
-1,126000,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,1858
-1,126000,KELP,2013,22,,,,,2016,1,2017,21,,,2014.5,-6502.007813
-1,126100,KELP,2013,36,,,,,2016,29,,,,,2014.5,-6488.25
-1,126100,RAINFOREST_RESIN,10002,1,9998,10,9996,2,10004,2,10005,27,,,10003,1858
-1,126200,RAINFOREST_RESIN,10002,7,9995,24,,,10005,24,,,,,10003.5,1860
-1,126200,KELP,2013,24,,,,,2017,24,,,,,2015,-6501.664063
-1,126300,KELP,2013,29,,,,,2016,29,,,,,2014.5,-6487.304688
-1,126300,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,1874
-1,126400,KELP,2013,33,,,,,2016,27,,,,,2014.5,-6483.945313
-1,126400,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,1878
-1,126500,RAINFOREST_RESIN,9998,7,9996,2,9995,25,10004,2,10005,25,,,10001,1882
-1,126500,KELP,2013,27,,,,,2017,27,,,,,2015,-6507.03125
-1,126600,RAINFOREST_RESIN,9996,1,9995,21,,,10002,5,10004,1,10005,21,9999,1882
-1,126600,KELP,2013,22,,,,,2017,22,,,,,2015,-6509.882813
-1,126700,KELP,2014,23,,,,,2017,23,,,,,2015.5,-6525.390625
-1,126700,RAINFOREST_RESIN,10002,2,9998,4,9995,23,10005,23,,,,,10003.5,1882
-1,126800,KELP,2014,26,,,,,2016,7,2017,26,,,2015,-6534.039063
-1,126800,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1886
-1,126900,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000,1886
-1,126900,KELP,2014,25,,,,,2016,8,2017,1,2018,24,2015,-6552.59375
